date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:22:06	13250/13250	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/shop-invoice-2.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/shop-invoice-2.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:07	13796/13796	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/shop-invoice-3.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/shop-invoice-3.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:08	11803/11803	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/shop-invoice-4.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/shop-invoice-4.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:09	9901/9901	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/shop-invoice-5.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/shop-invoice-5.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:10	11828/11828	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/shop-invoice-6.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/shop-invoice-6.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:11	110953/110953	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendors-grid.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendors-grid.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:12	89725/89725	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendors-list.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendors-list.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:13	162804/162804	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendor-details-1.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendor-details-1.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:30	113829/113829	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendor-details-2.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendor-details-2.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:30	139379/139379	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendor-dashboard.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendor-dashboard.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:31	69715/69715	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:18%20GMT	http://wp.alithemes.com/html/nest/demo/vendor-guide.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/vendor-guide.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:33	102048/102048	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-category-grid.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-category-grid.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:33	45813/45813	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-menu.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-menu.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:34	91994/91994	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-category-list.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-category-list.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:34	75316/75316	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-category-big.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-category-big.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:35	93873/93873	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-category-fullwidth.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-category-fullwidth.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:37	94232/94232	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-post-left.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-post-left.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:37	94215/94215	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-post-right.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-post-right.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:39	78000/78000	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/blog-post-fullwidth.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/blog-post-fullwidth.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:39	71078/71078	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-contact.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-contact.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:40	68288/68288	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-register.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-register.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:41	64630/64630	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-forgot-password.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-forgot-password.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:42	64239/64239	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-reset-password.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-reset-password.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:43	73560/73560	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-purchase-guide.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-purchase-guide.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:44	98252/98252	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-privacy-policy.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-privacy-policy.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:45	74990/74990	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-terms.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-terms.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:46	60886/60886	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2016:08:16%20GMT	http://wp.alithemes.com/html/nest/demo/page-404.html	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/page-404.html	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:46	1251/1251	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jul%202021%2003:28:00%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-headphone.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-headphone.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:46	495/495	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jul%202021%2013:39:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-facebook-white.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-facebook-white.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:47	1507/1507	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jul%202021%2013:41:02%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-twitter-white.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-twitter-white.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:47	743/743	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jul%202021%2013:40:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-instagram-white.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-instagram-white.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:47	539/539	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jul%202021%2013:40:46%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-pinterest-white.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-pinterest-white.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:47	379/379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20Jul%202021%2013:41:24%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-youtube-white.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-youtube-white.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:51	19312/19312	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:50:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-13.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-13.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:52	19482/19482	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:50:18%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-12.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-12.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:54	18723/18723	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:50:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-11.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-11.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:55	17729/17729	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:49:52%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-9.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-9.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:58	20032/20032	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:48:38%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-3.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-3.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:22:59	25796/25796	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:48:02%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-1.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-1.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:01	19956/19956	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:48:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-2.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-2.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:03	18475/18475	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:49:00%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-4.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-4.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:04	16666/16666	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:49:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-5.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-5.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:06	19593/19593	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:50:44%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-14.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-14.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:08	17706/17706	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2019:50:54%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-15.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/cat-15.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:14	38339/38339	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-2.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-2.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:14	50119/50119	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-1.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-1.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:25	65066/65066	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-3.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-3.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:27	77048/77048	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-1-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-1-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:37	56143/56143	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-2-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-2-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:38	80718/80718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-1-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-1-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:48	64331/64331	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-2-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-2-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:23:51	79350/79350	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-3-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-3-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:01	58354/58354	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-4-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-4-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:01	468469/468469	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:53:48%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/slider/slider-2.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/slider/slider-2.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:04	89626/89626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-3-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-3-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:05	519229/519229	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:53:46%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/slider/slider-1.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/slider/slider-1.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:13	76935/76935	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-4-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-4-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:16	91691/91691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-5-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-5-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:17	74851/74851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-6-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-6-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:20	100953/100953	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-5-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-5-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:27	41283/41283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-8-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-8-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:27	66135/66135	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-7-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-7-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:28	89464/89464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-6-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-6-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:29	71573/71573	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-7-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-7-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:33	33964/33964	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-8-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-8-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:40	78790/78790	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-9-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-9-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:42	84813/84813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-9-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-9-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:46	105100/105100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-10-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-10-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:51	32608/32608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-13-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-13-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
